<s>             | dit             | topic 428      topic 50       topic 187      topic 362      
<s>             | golf            | topic 187      topic 242      topic 265      topic 202      
golf            | is              | topic 187      topic 242      topic 202      topic 176      
is              | niet            | topic 187      topic 242      topic 202      topic 73       
niet            | om              | topic 187      topic 242      topic 205      topic 440      
om              | te              | topic 242      topic 187      topic 73       topic 202      
te              | lachen          | topic 187      topic 440      topic 205      topic 242      
lachen          | </s>            | topic 187      topic 242      topic 176      topic 487      
<s>             | een             | topic 187      topic 242      topic 202      topic 265      
een             | wimpel          | topic 245      topic 428      topic 490      topic 349      
wimpel          | voor            | topic 187      topic 1        topic 242      topic 404      
voor            | Gent            | topic 428      topic 245      topic 265      topic 202      
Gent            | </s>            | topic 428      topic 187      topic 245      topic 1        
<s>             | kunst           | topic 245      topic 265      topic 187      topic 428      
kunst           | </s>            | topic 187      topic 245      topic 1        topic 242      
<s>             | Gent            | topic 245      topic 428      topic 187      topic 265      
Gent            | eist            | topic 428      topic 245      topic 1        topic 202      
eist            | almaar          | topic 428      topic 245      topic 393      topic 265      
almaar          | nadrukkelijker  | topic 428      topic 1        topic 490      topic 245      
nadrukkelijker  | de              | topic 1        topic 187      topic 490      topic 203      
de              | blauwe          | topic 490      topic 203      topic 153      topic 86       
blauwe          | wimpel          | topic 490      topic 153      topic 86       topic 203      
wimpel          | van             | topic 187      topic 404      topic 1        topic 203      
van             | nationale       | topic 490      topic 393      topic 203      topic 428      
nationale       | <UNK>           | topic 490      topic 203      topic 189      topic 465      
<UNK>           | op              | topic 490      topic 1        topic 203      topic 245      
op              | </s>            | topic 428      topic 490      topic 393      topic 203      
<s>             | met             | topic 428      topic 393      topic 323      topic 136      
met             | grote           | topic 428      topic 393      topic 490      topic 1        
grote           | regelmaat       | topic 490      topic 246      topic 465      topic 43       
regelmaat       | maakt           | topic 187      topic 1        topic 382      topic 404      
maakt           | de              | topic 490      topic 1        topic 393      topic 136      
de              | fine            | topic 490      topic 246      topic 203      topic 86       
fine            | fleur           | topic 189      topic 86       topic 490      topic 358      
fleur           | van             | topic 187      topic 323      topic 267      topic 18       
van             | de              | topic 490      topic 393      topic 323      topic 421      
de              | elektronische   | topic 490      topic 189      topic 86       topic 203      
elektronische   | muziek          | topic 43       topic 423      topic 349      topic 490      
muziek          | haar            | topic 187      topic 267      topic 242      topic 18       
haar            | opwachting      | topic 423      topic 349      topic 267      topic 490      
opwachting      | tijdens         | topic 187      topic 242      topic 440      topic 267      
tijdens         | </s>            | topic 428      topic 203      topic 197      topic 490      
<s>             | I               | topic 428      topic 393      topic 187      topic 242      
I               | love            | topic 458      topic 237      topic 68       topic 428      
love            | techno          | topic 458      topic 68       topic 349      topic 357      
techno          | de              | topic 458      topic 349      topic 267      topic 68       
de              | </s>            | topic 349      topic 267      topic 423      topic 447      
<s>             | ten             | topic 428      topic 349      topic 50       topic 267      
ten             | days            | topic 267      topic 349      topic 423      topic 143      
days            | of              | topic 458      topic 349      topic 428      topic 267      
of              | techno          | topic 458      topic 349      topic 267      topic 447      
techno          | </s>            | topic 458      topic 349      topic 267      topic 423      
<s>             | de              | topic 349      topic 458      topic 267      topic 423      
de              | snelle          | topic 349      topic 423      topic 447      topic 143      
snelle          | evoluties       | topic 349      topic 423      topic 267      topic 143      
evoluties       | in              | topic 267      topic 349      topic 423      topic 187      
in              | de              | topic 349      topic 423      topic 267      topic 447      
de              | wereld          | topic 349      topic 423      topic 267      topic 447      
wereld          | van             | topic 267      topic 349      topic 423      topic 18       
van             | <UNK>           | topic 349      topic 423      topic 447      topic 267      
<UNK>           | en              | topic 349      topic 267      topic 423      topic 458      
en              | beats           | topic 349      topic 423      topic 447      topic 267      
beats           | dwingen         | topic 267      topic 349      topic 458      topic 423      
dwingen         | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | ten             | topic 349      topic 267      topic 423      topic 447      
ten             | days            | topic 267      topic 349      topic 423      topic 143      
days            | tot             | topic 458      topic 349      topic 267      topic 428      
tot             | een             | topic 458      topic 428      topic 349      topic 267      
een             | herschikking    | topic 349      topic 267      topic 423      topic 143      
herschikking    | </s>            | topic 267      topic 349      topic 423      topic 458      
<s>             | techno          | topic 349      topic 267      topic 447      topic 458      
techno          | is              | topic 349      topic 458      topic 423      topic 267      
is              | immers          | topic 349      topic 267      topic 423      topic 458      
immers          | niet            | topic 349      topic 267      topic 423      topic 458      
niet            | langer          | topic 267      topic 349      topic 423      topic 18       
langer          | afdoende        | topic 349      topic 267      topic 423      topic 447      
afdoende        | om              | topic 349      topic 267      topic 423      topic 447      
om              | de              | topic 349      topic 267      topic 423      topic 447      
de              | brede           | topic 349      topic 423      topic 267      topic 143      
brede           | waaier          | topic 349      topic 423      topic 143      topic 267      
waaier          | van             | topic 267      topic 349      topic 423      topic 447      
van             | stijlen         | topic 349      topic 423      topic 447      topic 267      
stijlen         | en              | topic 267      topic 349      topic 423      topic 291      
en              | <UNK>           | topic 349      topic 423      topic 267      topic 143      
<UNK>           | te              | topic 349      topic 267      topic 423      topic 447      
te              | dragen          | topic 349      topic 267      topic 423      topic 143      
dragen          | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | daarom          | topic 349      topic 267      topic 447      topic 423      
daarom          | heet            | topic 267      topic 349      topic 423      topic 458      
heet            | het             | topic 349      topic 267      topic 458      topic 447      
het             | tiendaagse      | topic 349      topic 143      topic 267      topic 423      
tiendaagse      | festival        | topic 349      topic 423      topic 267      topic 143      
festival        | in              | topic 349      topic 267      topic 423      topic 394      
in              | de              | topic 349      topic 423      topic 129      topic 428      
de              | marge           | topic 349      topic 423      topic 267      topic 143      
marge           | van             | topic 267      topic 349      topic 423      topic 428      
van             | de              | topic 423      topic 349      topic 428      topic 447      
de              | Gentse          | topic 349      topic 423      topic 447      topic 143      
Gentse          | </s>            | topic 349      topic 423      topic 143      topic 447      
<s>             | feesten         | topic 50       topic 423      topic 447      topic 349      
feesten         | voortaan        | topic 267      topic 423      topic 349      topic 428      
voortaan        | </s>            | topic 428      topic 267      topic 423      topic 349      
<s>             | ten             | topic 50       topic 428      topic 423      topic 349      
ten             | days            | topic 267      topic 349      topic 423      topic 143      
days            | off             | topic 458      topic 349      topic 428      topic 267      
off             | </s>            | topic 458      topic 237      topic 349      topic 357      
<s>             | de              | topic 458      topic 50       topic 349      topic 428      
de              | hoorn           | topic 349      topic 423      topic 447      topic 267      
hoorn           | des             | topic 349      topic 267      topic 458      topic 447      
des             | <UNK>           | topic 458      topic 349      topic 447      topic 267      
<UNK>           | zorgt           | topic 458      topic 349      topic 267      topic 447      
zorgt           | er              | topic 349      topic 267      topic 447      topic 423      
er              | ook             | topic 267      topic 349      topic 423      topic 447      
ook             | voor            | topic 349      topic 267      topic 423      topic 447      
voor            | dat             | topic 349      topic 423      topic 447      topic 267      
dat             | een             | topic 349      topic 423      topic 267      topic 447      
een             | aantal          | topic 349      topic 267      topic 423      topic 143      
aantal          | avonden         | topic 349      topic 423      topic 143      topic 447      
avonden         | een             | topic 267      topic 349      topic 423      topic 447      
een             | specifiek       | topic 349      topic 267      topic 423      topic 143      
specifiek       | etiket          | topic 349      topic 267      topic 423      topic 143      
etiket          | krijgt          | topic 349      topic 267      topic 423      topic 447      
krijgt          | opgekleefd      | topic 349      topic 267      topic 423      topic 447      
opgekleefd      | </s>            | topic 267      topic 349      topic 423      topic 458      
<s>             | zo              | topic 349      topic 267      topic 447      topic 423      
zo              | zijn            | topic 267      topic 349      topic 423      topic 458      
zijn            | er              | topic 349      topic 267      topic 423      topic 447      
er              | <UNK>           | topic 267      topic 349      topic 423      topic 428      
<UNK>           | rond            | topic 349      topic 267      topic 423      topic 447      
rond            | de              | topic 349      topic 423      topic 267      topic 447      
de              | Britse          | topic 349      topic 423      topic 267      topic 143      
Britse          | DJ              | topic 349      topic 423      topic 447      topic 143      
DJ              | producer        | topic 349      topic 447      topic 394      topic 267      
producer        | Andrew          | topic 349      topic 447      topic 267      topic 394      
Andrew          | <UNK>           | topic 394      topic 447      topic 349      topic 458      
<UNK>           | en              | topic 349      topic 267      topic 458      topic 447      
en              | het             | topic 447      topic 349      topic 267      topic 143      
het             | Planet          | topic 143      topic 349      topic 267      topic 423      
Planet          | <UNK>           | topic 458      topic 394      topic 349      topic 476      
<UNK>           | van             | topic 458      topic 394      topic 349      topic 267      
van             | <UNK>           | topic 349      topic 447      topic 423      topic 394      
<UNK>           | Carl            | topic 349      topic 458      topic 267      topic 423      
Carl            | Craig           | topic 447      topic 394      topic 458      topic 349      
Craig           | </s>            | topic 447      topic 349      topic 394      topic 267      
<s>             | de              | topic 447      topic 349      topic 267      topic 50       
de              | nieuwe          | topic 349      topic 447      topic 423      topic 143      
nieuwe          | Franse          | topic 349      topic 447      topic 423      topic 143      
Franse          | lichting        | topic 349      topic 447      topic 423      topic 143      
lichting        | komt            | topic 349      topic 447      topic 423      topic 143      
komt            | met             | topic 349      topic 267      topic 447      topic 423      
met             | een             | topic 349      topic 447      topic 423      topic 267      
een             | busje           | topic 349      topic 267      topic 447      topic 143      
busje           | en              | topic 267      topic 349      topic 447      topic 423      
en              | schuift         | topic 349      topic 267      topic 447      topic 291      
schuift         | met             | topic 349      topic 267      topic 447      topic 423      
met             | de              | topic 349      topic 447      topic 267      topic 423      
de              | nodige          | topic 349      topic 447      topic 267      topic 143      
nodige          | fierheid        | topic 349      topic 267      topic 423      topic 447      
fierheid        | <UNK>           | topic 267      topic 349      topic 423      topic 447      
<UNK>           | naar            | topic 349      topic 267      topic 447      topic 423      
naar            | voren           | topic 349      topic 447      topic 267      topic 423      
voren           | </s>            | topic 267      topic 349      topic 447      topic 423      
<s>             | het             | topic 349      topic 447      topic 267      topic 50       
het             | trio            | topic 349      topic 143      topic 267      topic 423      
trio            | mengt           | topic 349      topic 394      topic 267      topic 447      
mengt           | elektro         | topic 349      topic 267      topic 447      topic 423      
elektro         | disco           | topic 349      topic 267      topic 423      topic 447      
disco           | house           | topic 349      topic 267      topic 423      topic 458      
house           | techno          | topic 349      topic 458      topic 267      topic 423      
techno          | en              | topic 349      topic 267      topic 458      topic 423      
en              | hiphop          | topic 349      topic 423      topic 143      topic 447      
hiphop          | en              | topic 349      topic 267      topic 423      topic 458      
en              | meldt           | topic 349      topic 423      topic 143      topic 267      
meldt           | zich            | topic 349      topic 267      topic 447      topic 423      
zich            | als             | topic 267      topic 349      topic 423      topic 447      
als             | de              | topic 349      topic 267      topic 447      topic 423      
de              | opvolger        | topic 349      topic 447      topic 143      topic 423      
opvolger        | van             | topic 349      topic 267      topic 447      topic 423      
van             | Daft            | topic 447      topic 349      topic 423      topic 143      
Daft            | Punk            | topic 349      topic 447      topic 267      topic 394      
Punk            | en              | topic 349      topic 458      topic 447      topic 394      
en              | Cassius         | topic 349      topic 447      topic 267      topic 143      
Cassius         | </s>            | topic 349      topic 267      topic 458      topic 447      
<s>             | een             | topic 349      topic 447      topic 267      topic 458      
een             | andere          | topic 349      topic 267      topic 447      topic 423      
andere          | <UNK>           | topic 349      topic 447      topic 423      topic 143      
<UNK>           | is              | topic 349      topic 447      topic 267      topic 423      
is              | de              | topic 349      topic 267      topic 447      topic 423      
de              | markante        | topic 349      topic 447      topic 143      topic 267      
markante        | Britse          | topic 349      topic 447      topic 267      topic 423      
Britse          | DJ              | topic 349      topic 447      topic 143      topic 423      
DJ              | <UNK>           | topic 349      topic 447      topic 394      topic 267      
<UNK>           | <UNK>           | topic 349      topic 267      topic 447      topic 458      
<UNK>           | </s>            | topic 349      topic 267      topic 458      topic 447      
<s>             | sinds           | topic 349      topic 447      topic 267      topic 423      
sinds           | het             | topic 428      topic 349      topic 267      topic 423      
het             | midden          | topic 349      topic 143      topic 267      topic 423      
midden          | van             | topic 267      topic 349      topic 428      topic 306      
van             | de              | topic 349      topic 428      topic 447      topic 423      
de              | jaren           | topic 349      topic 447      topic 143      topic 423      
jaren           | zeventig        | topic 428      topic 349      topic 267      topic 164      
zeventig        | is              | topic 349      topic 267      topic 423      topic 164      
is              | de              | topic 349      topic 267      topic 447      topic 423      
de              | voormalige      | topic 349      topic 447      topic 143      topic 423      
voormalige      | Schotse         | topic 349      topic 447      topic 143      topic 423      
Schotse         | <UNK>           | topic 349      topic 143      topic 447      topic 423      
<UNK>           | op              | topic 349      topic 447      topic 267      topic 143      
op              | zoek            | topic 349      topic 423      topic 428      topic 447      
zoek            | naar            | topic 267      topic 349      topic 423      topic 18       
naar            | sterke          | topic 349      topic 447      topic 423      topic 143      
sterke          | maar            | topic 349      topic 423      topic 447      topic 143      
maar            | <UNK>           | topic 349      topic 267      topic 447      topic 423      
<UNK>           | funk            | topic 349      topic 267      topic 447      topic 423      
funk            | en              | topic 349      topic 267      topic 423      topic 458      
en              | <UNK>           | topic 349      topic 143      topic 447      topic 423      
<UNK>           | </s>            | topic 349      topic 267      topic 423      topic 447      
<s>             | door            | topic 349      topic 447      topic 267      topic 423      
door            | de              | topic 349      topic 447      topic 423      topic 267      
de              | zaak            | topic 349      topic 447      topic 143      topic 423      
zaak            | exclusief       | topic 349      topic 267      topic 447      topic 423      
exclusief       | te              | topic 349      topic 267      topic 423      topic 447      
te              | houden          | topic 349      topic 267      topic 143      topic 423      
houden          | heeft           | topic 267      topic 349      topic 447      topic 423      
heeft           | hij             | topic 349      topic 267      topic 447      topic 423      
hij             | in              | topic 349      topic 267      topic 423      topic 447      
in              | eigen           | topic 349      topic 267      topic 423      topic 447      
eigen           | land            | topic 349      topic 423      topic 267      topic 143      
land            | een             | topic 267      topic 349      topic 423      topic 447      
een             | fanatiek        | topic 349      topic 267      topic 423      topic 143      
fanatiek        | publiek         | topic 349      topic 267      topic 423      topic 143      
publiek         | opgebouwd       | topic 267      topic 349      topic 423      topic 447      
opgebouwd       | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | sinds           | topic 349      topic 267      topic 447      topic 423      
sinds           | enkele          | topic 428      topic 349      topic 267      topic 423      
enkele          | jaren           | topic 349      topic 267      topic 423      topic 447      
jaren           | brengt          | topic 428      topic 267      topic 349      topic 423      
brengt          | hij             | topic 349      topic 447      topic 267      topic 423      
hij             | zijn            | topic 349      topic 267      topic 423      topic 447      
zijn            | schatten        | topic 349      topic 267      topic 423      topic 447      
schatten        | uit             | topic 267      topic 349      topic 423      topic 447      
uit             | op              | topic 349      topic 267      topic 423      topic 447      
op              | de              | topic 349      topic 423      topic 267      topic 428      
de              | <UNK>           | topic 349      topic 423      topic 267      topic 447      
<UNK>           | </s>            | topic 349      topic 267      topic 423      topic 447      
<s>             | <UNK>           | topic 349      topic 447      topic 50       topic 267      
<UNK>           | deep            | topic 349      topic 267      topic 458      topic 423      
deep            | funk            | topic 458      topic 349      topic 423      topic 447      
funk            | en              | topic 349      topic 458      topic 423      topic 267      
en              | wisselt         | topic 349      topic 143      topic 447      topic 423      
wisselt         | hij             | topic 349      topic 267      topic 423      topic 143      
hij             | druk            | topic 267      topic 349      topic 423      topic 447      
druk            | plaatjes        | topic 267      topic 349      topic 423      topic 458      
plaatjes        | met             | topic 267      topic 349      topic 423      topic 447      
met             | DJ              | topic 349      topic 267      topic 423      topic 447      
DJ              | Shadow          | topic 349      topic 447      topic 267      topic 458      
Shadow          | </s>            | topic 349      topic 458      topic 267      topic 423      
<s>             | opmerkelijk     | topic 349      topic 447      topic 267      topic 423      
opmerkelijk     | is              | topic 267      topic 349      topic 423      topic 447      
is              | het             | topic 349      topic 267      topic 447      topic 423      
het             | zware           | topic 349      topic 267      topic 143      topic 423      
zware           | accent          | topic 349      topic 143      topic 267      topic 423      
accent          | dat             | topic 267      topic 349      topic 423      topic 143      
dat             | gelegd          | topic 349      topic 267      topic 447      topic 423      
gelegd          | wordt           | topic 267      topic 349      topic 423      topic 447      
wordt           | op              | topic 267      topic 349      topic 423      topic 447      
op              | drum'n'bass     | topic 349      topic 423      topic 267      topic 447      
drum'n'bass     | </s>            | topic 349      topic 267      topic 423      topic 458      
<s>             | de              | topic 349      topic 267      topic 447      topic 423      
de              | snelle          | topic 349      topic 447      topic 143      topic 423      
snelle          | en              | topic 349      topic 423      topic 143      topic 447      
en              | technisch       | topic 349      topic 267      topic 423      topic 447      
technisch       | behoorlijk      | topic 349      topic 267      topic 423      topic 143      
behoorlijk      | ingenieuze      | topic 349      topic 267      topic 423      topic 143      
ingenieuze      | <UNK>           | topic 349      topic 423      topic 143      topic 267      
<UNK>           | was             | topic 349      topic 267      topic 423      topic 447      
was             | immers          | topic 349      topic 267      topic 447      topic 423      
immers          | al              | topic 349      topic 267      topic 423      topic 447      
al              | opgegeven       | topic 267      topic 349      topic 423      topic 447      
opgegeven       | </s>            | topic 349      topic 267      topic 423      topic 447      
<s>             | de              | topic 349      topic 447      topic 267      topic 423      
de              | mislukte        | topic 349      topic 143      topic 447      topic 423      
mislukte        | poging          | topic 349      topic 143      topic 423      topic 447      
poging          | om              | topic 267      topic 349      topic 423      topic 143      
om              | het             | topic 349      topic 423      topic 267      topic 447      
het             | brede           | topic 143      topic 349      topic 267      topic 423      
brede           | publiek         | topic 349      topic 143      topic 423      topic 267      
publiek         | te              | topic 267      topic 349      topic 423      topic 143      
te              | bereiken        | topic 349      topic 267      topic 143      topic 423      
bereiken        | is              | topic 267      topic 349      topic 447      topic 423      
is              | echter          | topic 349      topic 267      topic 447      topic 423      
echter          | een             | topic 267      topic 349      topic 423      topic 447      
een             | creatieve       | topic 349      topic 267      topic 423      topic 143      
creatieve       | zegen           | topic 349      topic 423      topic 267      topic 143      
zegen           | gebleken        | topic 267      topic 349      topic 423      topic 143      
gebleken        | </s>            | topic 267      topic 349      topic 18       topic 447      
<s>             | in              | topic 349      topic 447      topic 267      topic 423      
in              | de              | topic 349      topic 423      topic 267      topic 447      
de              | ondergrond      | topic 349      topic 423      topic 267      topic 447      
ondergrond      | <UNK>           | topic 267      topic 349      topic 423      topic 447      
<UNK>           | en              | topic 349      topic 267      topic 423      topic 447      
en              | <UNK>           | topic 267      topic 349      topic 423      topic 447      
<UNK>           | het             | topic 267      topic 349      topic 423      topic 447      
het             | als             | topic 143      topic 267      topic 349      topic 423      
als             | nooit           | topic 349      topic 267      topic 423      topic 143      
nooit           | tevoren         | topic 267      topic 349      topic 423      topic 143      
tevoren         | en              | topic 267      topic 349      topic 423      topic 447      
en              | wordt           | topic 267      topic 349      topic 423      topic 143      
wordt           | een             | topic 267      topic 349      topic 423      topic 447      
een             | nieuwe          | topic 349      topic 267      topic 423      topic 143      
nieuwe          | sprong          | topic 349      topic 423      topic 143      topic 267      
sprong          | voorwaarts      | topic 267      topic 349      topic 423      topic 143      
voorwaarts      | voorbereid      | topic 267      topic 349      topic 423      topic 143      
voorbereid      | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | ten             | topic 349      topic 267      topic 447      topic 423      
ten             | days            | topic 267      topic 349      topic 143      topic 423      
days            | off             | topic 458      topic 349      topic 267      topic 423      
off             | gaat            | topic 458      topic 349      topic 237      topic 357      
gaat            | evenveel        | topic 458      topic 349      topic 267      topic 447      
evenveel        | naar            | topic 349      topic 267      topic 423      topic 447      
naar            | toen            | topic 349      topic 423      topic 267      topic 447      
toen            | als             | topic 349      topic 447      topic 267      topic 423      
als             | naar            | topic 349      topic 447      topic 267      topic 423      
naar            | straks          | topic 349      topic 423      topic 447      topic 267      
straks          | </s>            | topic 349      topic 267      topic 428      topic 423      
<s>             | hoewel          | topic 50       topic 349      topic 447      topic 267      
hoewel          | de              | topic 349      topic 447      topic 50       topic 423      
de              | elektronica     | topic 349      topic 447      topic 423      topic 143      
elektronica     | wordt           | topic 349      topic 267      topic 423      topic 447      
wordt           | voorgesteld     | topic 267      topic 349      topic 423      topic 447      
voorgesteld     | als             | topic 267      topic 349      topic 423      topic 18       
als             | een             | topic 349      topic 447      topic 267      topic 423      
een             | snoepje         | topic 349      topic 267      topic 423      topic 447      
snoepje         | van             | topic 267      topic 349      topic 423      topic 447      
van             | hier            | topic 349      topic 447      topic 423      topic 267      
hier            | en              | topic 349      topic 267      topic 423      topic 447      
en              | nu              | topic 267      topic 349      topic 423      topic 447      
nu              | heeft           | topic 267      topic 349      topic 423      topic 447      
heeft           | ze              | topic 349      topic 267      topic 423      topic 447      
ze              | een             | topic 267      topic 349      topic 423      topic 447      
een             | lange           | topic 349      topic 267      topic 423      topic 143      
lange           | geschiedenis    | topic 349      topic 267      topic 423      topic 447      
geschiedenis    | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | de              | topic 349      topic 267      topic 447      topic 423      
de              | grote           | topic 349      topic 423      topic 143      topic 447      
grote           | aandacht        | topic 349      topic 423      topic 143      topic 447      
aandacht        | zorgt           | topic 267      topic 349      topic 187      topic 423      
zorgt           | ervoor          | topic 267      topic 349      topic 423      topic 447      
ervoor          | dat             | topic 267      topic 349      topic 18       topic 423      
dat             | de              | topic 349      topic 267      topic 423      topic 447      
de              | pioniers        | topic 349      topic 423      topic 143      topic 447      
pioniers        | mogen           | topic 267      topic 349      topic 423      topic 18       
mogen           | en              | topic 267      topic 349      topic 423      topic 447      
en              | durven          | topic 267      topic 349      topic 423      topic 18       
durven          | buitenkomen     | topic 267      topic 349      topic 423      topic 18       
buitenkomen     | </s>            | topic 267      topic 349      topic 18       topic 423      
<s>             | zo              | topic 349      topic 267      topic 447      topic 423      
zo              | maakt           | topic 267      topic 349      topic 18       topic 423      
maakt           | de              | topic 349      topic 267      topic 423      topic 447      
de              | Amerikaanse     | topic 349      topic 423      topic 143      topic 447      
Amerikaanse     | oud-strijder    | topic 349      topic 143      topic 447      topic 423      
oud-strijder    | François       | topic 267      topic 349      topic 447      topic 12       
François       | </s>            | topic 447      topic 349      topic 267      topic 12       
<s>             | <UNK>           | topic 50       topic 447      topic 349      topic 267      
<UNK>           | zijn            | topic 349      topic 267      topic 458      topic 423      
zijn            | debuut          | topic 349      topic 267      topic 423      topic 447      
debuut          | op              | topic 267      topic 349      topic 458      topic 18       
op              | Belgische       | topic 428      topic 349      topic 423      topic 267      
Belgische       | bodem           | topic 349      topic 423      topic 143      topic 447      
bodem           | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | de              | topic 50       topic 349      topic 447      topic 267      
de              | man             | topic 349      topic 447      topic 143      topic 423      
man             | maakte          | topic 267      topic 349      topic 18       topic 447      
maakte          | gezwind         | topic 267      topic 349      topic 447      topic 423      
gezwind         | de              | topic 267      topic 349      topic 423      topic 18       
de              | overstap        | topic 349      topic 143      topic 267      topic 423      
overstap        | van             | topic 267      topic 349      topic 18       topic 187      
van             | disco           | topic 349      topic 447      topic 423      topic 143      
disco           | naar            | topic 349      topic 267      topic 423      topic 458      
naar            | house           | topic 349      topic 423      topic 447      topic 143      
house           | en              | topic 349      topic 267      topic 458      topic 423      
en              | zag             | topic 349      topic 423      topic 143      topic 447      
zag             | zeer            | topic 349      topic 267      topic 447      topic 423      
zeer            | vroeg           | topic 267      topic 349      topic 423      topic 447      
vroeg           | het             | topic 349      topic 267      topic 447      topic 423      
het             | nut             | topic 349      topic 143      topic 267      topic 423      
nut             | van             | topic 267      topic 349      topic 423      topic 18       
van             | remixen         | topic 349      topic 447      topic 423      topic 267      
remixen         | in              | topic 349      topic 267      topic 423      topic 447      
in              | </s>            | topic 349      topic 423      topic 267      topic 447      
<s>             | <UNK>           | topic 349      topic 267      topic 447      topic 423      
<UNK>           | werkte          | topic 349      topic 458      topic 267      topic 423      
werkte          | zowel           | topic 349      topic 267      topic 447      topic 423      
zowel           | met             | topic 349      topic 423      topic 447      topic 267      
met             | Kraftwerk       | topic 349      topic 423      topic 447      topic 267      
Kraftwerk       | als             | topic 349      topic 423      topic 267      topic 143      
als             | met             | topic 349      topic 447      topic 423      topic 143      
met             | Diana           | topic 349      topic 423      topic 447      topic 267      
Diana           | Ross            | topic 349      topic 267      topic 447      topic 458      
Ross            | en              | topic 349      topic 267      topic 447      topic 458      
en              | wordt           | topic 349      topic 447      topic 267      topic 143      
wordt           | tot             | topic 349      topic 267      topic 423      topic 447      
tot             | de              | topic 349      topic 267      topic 423      topic 447      
de              | beste           | topic 349      topic 447      topic 267      topic 143      
beste           | dj's            | topic 349      topic 267      topic 423      topic 447      
dj's            | aller           | topic 349      topic 267      topic 423      topic 447      
aller           | tijden          | topic 349      topic 423      topic 267      topic 447      
tijden          | gerekend        | topic 267      topic 349      topic 447      topic 423      
gerekend        | </s>            | topic 267      topic 349      topic 187      topic 18       
<s>             | mooi            | topic 349      topic 447      topic 267      topic 423      
mooi            | <UNK>           | topic 349      topic 267      topic 423      topic 458      
<UNK>           | </s>            | topic 349      topic 267      topic 447      topic 423      
<s>             | een             | topic 349      topic 447      topic 267      topic 50       
een             | hogedrukgebied  | topic 349      topic 267      topic 143      topic 423      
hogedrukgebied  | neemt           | topic 267      topic 41       topic 187      topic 440      
neemt           | het             | topic 41       topic 385      topic 267      topic 423      
het             | heft            | topic 181      topic 41       topic 143      topic 259      
heft            | in              | topic 41       topic 259      topic 385      topic 474      
in              | handen          | topic 41       topic 259      topic 385      topic 126      
handen          | en              | topic 187      topic 440      topic 41       topic 251      
en              | bezorgt         | topic 41       topic 259      topic 385      topic 126      
bezorgt         | West-Europa     | topic 41       topic 385      topic 259      topic 509      
West-Europa     | een             | topic 41       topic 385      topic 259      topic 126      
een             | rustige         | topic 41       topic 259      topic 181      topic 387      
rustige         | en              | topic 41       topic 259      topic 181      topic 58       
en              | mooie           | topic 41       topic 259      topic 181      topic 126      
mooie           | periode         | topic 41       topic 259      topic 181      topic 58       
periode         | </s>            | topic 41       topic 259      topic 187      topic 440      
<s>             | onder           | topic 41       topic 385      topic 259      topic 187      
onder           | aanvoer         | topic 428      topic 385      topic 259      topic 41       
aanvoer         | van             | topic 41       topic 259      topic 126      topic 385      
van             | een             | topic 41       topic 385      topic 126      topic 427      
een             | zuidelijke      | topic 41       topic 259      topic 181      topic 427      
zuidelijke      | stroming        | topic 41       topic 259      topic 427      topic 181      
stroming        | is              | topic 41       topic 259      topic 288      topic 373      
is              | de              | topic 41       topic 259      topic 181      topic 383      
de              | zon             | topic 41       topic 259      topic 387      topic 181      
zon             | van             | topic 41       topic 259      topic 288      topic 373      
van             | de              | topic 41       topic 259      topic 288      topic 383      
de              | partij          | topic 41       topic 259      topic 387      topic 181      
partij          | en              | topic 41       topic 259      topic 373      topic 181      
en              | komt            | topic 41       topic 259      topic 181      topic 288      
komt            | de              | topic 41       topic 259      topic 383      topic 181      
de              | twintig         | topic 41       topic 259      topic 181      topic 387      
twintig         | <UNK>           | topic 259      topic 41       topic 181      topic 387      
<UNK>           | binnen          | topic 41       topic 259      topic 181      topic 373      
binnen          | handbereik      | topic 41       topic 259      topic 288      topic 383      
handbereik      | </s>            | topic 41       topic 259      topic 373      topic 288      
<s>             | krijgen         | topic 41       topic 259      topic 474      topic 181      
krijgen         | we              | topic 41       topic 259      topic 383      topic 288      
we              | een             | topic 41       topic 259      topic 288      topic 383      
een             | onvervalste     | topic 41       topic 181      topic 259      topic 387      
onvervalste     | mooie           | topic 41       topic 181      topic 259      topic 387      
mooie           | <UNK>           | topic 41       topic 259      topic 181      topic 387      
<UNK>           | </s>            | topic 41       topic 259      topic 181      topic 288      
<s>             | de              | topic 41       topic 259      topic 474      topic 181      
de              | atmosfeer       | topic 41       topic 259      topic 387      topic 181      
atmosfeer       | gaat            | topic 41       topic 259      topic 373      topic 288      
gaat            | enkele          | topic 41       topic 259      topic 181      topic 288      
enkele          | dagen           | topic 41       topic 259      topic 181      topic 387      
dagen           | de              | topic 41       topic 259      topic 288      topic 181      
de              | rustige         | topic 41       topic 259      topic 181      topic 387      
rustige         | toer            | topic 41       topic 259      topic 181      topic 387      
toer            | op              | topic 41       topic 259      topic 373      topic 288      
op              | </s>            | topic 41       topic 259      topic 181      topic 288      
