<s>             | dit             | topic 56       topic 37       topic 34       topic 60       
<s>             | dat             | topic 56       topic 37       topic 34       topic 60       
dat             | <UNK>           | topic 37       topic 48       topic 56       topic 34       
<UNK>           | met             | topic 37       topic 56       topic 34       topic 63       
met             | een             | topic 34       topic 37       topic 56       topic 48       
een             | knuppel         | topic 56       topic 61       topic 48       topic 37       
knuppel         | op              | topic 63       topic 34       topic 60       topic 56       
op              | de              | topic 37       topic 34       topic 56       topic 63       
de              | grond           | topic 56       topic 61       topic 48       topic 37       
grond           | sloegen         | topic 34       topic 63       topic 37       topic 56       
sloegen         | en              | topic 63       topic 37       topic 56       topic 34       
en              | daarbij         | topic 56       topic 37       topic 34       topic 61       
daarbij         | wanhopige       | topic 56       topic 37       topic 34       topic 63       
wanhopige       | kreten          | topic 63       topic 56       topic 37       topic 61       
kreten          | <UNK>           | topic 63       topic 34       topic 2        topic 56       
<UNK>           | noemen          | topic 63       topic 2        topic 34       topic 37       
noemen          | antropologen    | topic 63       topic 37       topic 34       topic 2        
antropologen    | een             | topic 63       topic 34       topic 2        topic 56       
een             | primitieve      | topic 56       topic 61       topic 37       topic 48       
primitieve      | vorm            | topic 56       topic 37       topic 63       topic 48       
vorm            | van             | topic 34       topic 63       topic 60       topic 2        
van             | <UNK>           | topic 37       topic 34       topic 56       topic 48       
<UNK>           | </s>            | topic 63       topic 2        topic 56       topic 34       
<s>             | als             | topic 56       topic 37       topic 34       topic 60       
als             | moderne         | topic 34       topic 37       topic 56       topic 61       
moderne         | mensen          | topic 37       topic 48       topic 56       topic 61       
mensen          | hetzelfde       | topic 37       topic 63       topic 56       topic 34       
hetzelfde       | doen            | topic 37       topic 48       topic 56       topic 63       
doen            | noemt           | topic 63       topic 37       topic 56       topic 34       
noemt           | men             | topic 63       topic 37       topic 34       topic 56       
men             | dat             | topic 34       topic 56       topic 37       topic 63       
dat             | golf            | topic 37       topic 34       topic 56       topic 48       
golf            | </s>            | topic 34       topic 56       topic 37       topic 63       
<s>             | de              | topic 56       topic 37       topic 34       topic 60       
de              | Amerikaanse     | topic 56       topic 61       topic 48       topic 37       
Amerikaanse     | komiek          | topic 56       topic 48       topic 37       topic 61       
komiek          | Bob             | topic 37       topic 56       topic 63       topic 34       
Bob             | Hope            | topic 37       topic 56       topic 48       topic 27       
Hope            | was             | topic 37       topic 56       topic 27       topic 63       
was             | in              | topic 56       topic 34       topic 37       topic 63       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | combinatie      | topic 56       topic 61       topic 48       topic 28       
combinatie      | <UNK>           | topic 34       topic 37       topic 63       topic 56       
<UNK>           | de              | topic 63       topic 34       topic 2        topic 37       
de              | primus          | topic 56       topic 61       topic 48       topic 37       
primus          | <UNK>           | topic 34       topic 63       topic 37       topic 56       
<UNK>           | <UNK>           | topic 63       topic 34       topic 2        topic 37       
<UNK>           | </s>            | topic 63       topic 2        topic 34       topic 37       
<s>             | las             | topic 56       topic 37       topic 34       topic 60       
las             | bij             | topic 37       topic 46       topic 63       topic 56       
bij             | het             | topic 37       topic 34       topic 56       topic 61       
het             | begin           | topic 56       topic 37       topic 48       topic 61       
begin           | van             | topic 34       topic 37       topic 56       topic 63       
van             | zijn            | topic 37       topic 34       topic 56       topic 48       
zijn            | eigen           | topic 56       topic 37       topic 48       topic 63       
eigen           | beruchte        | topic 48       topic 37       topic 56       topic 61       
beruchte        | <UNK>           | topic 37       topic 56       topic 48       topic 61       
<UNK>           | altijd          | topic 63       topic 37       topic 56       topic 34       
altijd          | zelf            | topic 56       topic 34       topic 37       topic 60       
zelf            | de              | topic 63       topic 56       topic 37       topic 34       
de              | <UNK>           | topic 56       topic 48       topic 61       topic 37       
<UNK>           | voor            | topic 34       topic 63       topic 56       topic 60       
voor            | en              | topic 37       topic 34       topic 56       topic 63       
en              | vermeldde       | topic 56       topic 37       topic 34       topic 61       
vermeldde       | dan             | topic 63       topic 34       topic 56       topic 37       
dan             | bij             | topic 56       topic 34       topic 37       topic 63       
bij             | elke            | topic 37       topic 34       topic 56       topic 63       
elke            | speler          | topic 56       topic 48       topic 61       topic 28       
speler          | zijn            | topic 63       topic 34       topic 60       topic 56       
zijn            | handicap        | topic 63       topic 56       topic 37       topic 34       
handicap        | </s>            | topic 63       topic 2        topic 56       topic 60       
<s>             | dat             | topic 56       topic 37       topic 34       topic 60       
dat             | ging            | topic 37       topic 48       topic 56       topic 34       
ging            | als             | topic 34       topic 56       topic 37       topic 33       
als             | volgt           | topic 34       topic 37       topic 56       topic 61       
volgt           | </s>            | topic 34       topic 63       topic 56       topic 60       
<s>             | Jack            | topic 37       topic 56       topic 34       topic 60       
Jack            | Lemon           | topic 37       topic 48       topic 56       topic 61       
Lemon           | zeven-en        | topic 37       topic 63       topic 56       topic 34       
zeven-en        | twintig         | topic 56       topic 61       topic 26       topic 13       
twintig         | </s>            | topic 56       topic 48       topic 63       topic 61       
<s>             | Gerald          | topic 56       topic 37       topic 34       topic 60       
Gerald          | Ford            | topic 37       topic 56       topic 48       topic 63       
Ford            | president       | topic 63       topic 48       topic 2        topic 56       
president       | van             | topic 63       topic 56       topic 37       topic 34       
van             | de              | topic 37       topic 34       topic 56       topic 48       
de              | </s>            | topic 56       topic 61       topic 48       topic 37       
<s>             | Verenigde       | topic 56       topic 37       topic 34       topic 48       
Verenigde       | Staten          | topic 63       topic 2        topic 53       topic 32       
Staten          | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | Sammy           | topic 56       topic 37       topic 34       topic 60       
Sammy           | Davis           | topic 63       topic 56       topic 37       topic 27       
Davis           | junior          | topic 63       topic 56       topic 37       topic 2        
junior          | zwart           | topic 63       topic 56       topic 37       topic 34       
zwart           | en              | topic 63       topic 56       topic 2        topic 48       
en              | één           | topic 56       topic 37       topic 34       topic 48       
één           | oog             | topic 63       topic 56       topic 48       topic 37       
oog             | </s>            | topic 63       topic 27       topic 60       topic 56       
<s>             | Jack            | topic 56       topic 37       topic 34       topic 60       
Jack            | Lemon           | topic 48       topic 37       topic 56       topic 61       
Lemon           | was             | topic 37       topic 63       topic 56       topic 34       
was             | op              | topic 34       topic 56       topic 37       topic 63       
op              | die             | topic 34       topic 37       topic 56       topic 63       
die             | <UNK>           | topic 56       topic 34       topic 37       topic 48       
<UNK>           | altijd          | topic 63       topic 56       topic 37       topic 34       
altijd          | een             | topic 56       topic 34       topic 37       topic 60       
een             | attractie       | topic 56       topic 61       topic 48       topic 37       
attractie       | op              | topic 63       topic 34       topic 56       topic 37       
op              | zich            | topic 37       topic 34       topic 63       topic 56       
zich            | </s>            | topic 56       topic 63       topic 60       topic 37       
<s>             | <UNK>           | topic 56       topic 37       topic 34       topic 60       
<UNK>           | Phil            | topic 37       topic 63       topic 56       topic 48       
Phil            | Harris          | topic 37       topic 56       topic 34       topic 48       
Harris          | zuchtte         | topic 63       topic 2        topic 56       topic 37       
zuchtte         | ooit            | topic 37       topic 56       topic 63       topic 34       
ooit            | </s>            | topic 63       topic 56       topic 34       topic 37       
<s>             | Jack            | topic 56       topic 37       topic 34       topic 60       
Jack            | Lemon           | topic 48       topic 37       topic 56       topic 61       
Lemon           | is              | topic 37       topic 63       topic 56       topic 34       
is              | in              | topic 34       topic 56       topic 37       topic 63       
in              | meer            | topic 37       topic 34       topic 56       topic 28       
meer            | bunkers         | topic 63       topic 37       topic 34       topic 56       
bunkers         | geweest         | topic 63       topic 56       topic 37       topic 34       
geweest         | dan             | topic 63       topic 56       topic 34       topic 2        
dan             | Eva             | topic 56       topic 34       topic 37       topic 48       
Eva             | Braun           | topic 63       topic 37       topic 56       topic 48       
Braun           | </s>            | topic 63       topic 56       topic 34       topic 2        
<s>             | maar            | topic 56       topic 37       topic 34       topic 60       
maar            | ook             | topic 56       topic 34       topic 37       topic 33       
ook             | voor            | topic 56       topic 37       topic 34       topic 61       
voor            | dit             | topic 37       topic 34       topic 56       topic 61       
dit             | soort           | topic 37       topic 48       topic 49       topic 56       
soort           | <UNK>           | topic 37       topic 56       topic 48       topic 61       
<UNK>           | zijn            | topic 37       topic 63       topic 56       topic 34       
zijn            | er              | topic 56       topic 37       topic 34       topic 61       
er              | twee            | topic 56       topic 37       topic 34       topic 26       
twee            | zaken           | topic 48       topic 37       topic 56       topic 61       
zaken           | waarmee         | topic 63       topic 56       topic 60       topic 34       
waarmee         | niet            | topic 37       topic 56       topic 34       topic 61       
niet            | te              | topic 56       topic 61       topic 28       topic 37       
te              | spotten         | topic 61       topic 56       topic 31       topic 28       
spotten         | valt            | topic 63       topic 56       topic 37       topic 61       
valt            | </s>            | topic 63       topic 56       topic 37       topic 34       
<s>             | het             | topic 56       topic 37       topic 34       topic 60       
het             | eerste          | topic 37       topic 48       topic 56       topic 61       
eerste          | is              | topic 56       topic 48       topic 61       topic 37       
is              | de              | topic 34       topic 56       topic 37       topic 63       
de              | Royal           | topic 56       topic 61       topic 48       topic 37       
Royal           | and             | topic 56       topic 61       topic 48       topic 26       
and             | <UNK>           | topic 37       topic 56       topic 48       topic 61       
<UNK>           | </s>            | topic 63       topic 56       topic 34       topic 37       
<s>             | haar            | topic 56       topic 37       topic 34       topic 60       
haar            | <UNK>           | topic 37       topic 48       topic 56       topic 61       
<UNK>           | is              | topic 37       topic 56       topic 63       topic 34       
is              | <UNK>           | topic 34       topic 56       topic 37       topic 63       
<UNK>           | </s>            | topic 63       topic 34       topic 56       topic 2        
<s>             | of              | topic 56       topic 37       topic 34       topic 60       
of              | wat             | topic 37       topic 56       topic 34       topic 61       
wat             | dacht           | topic 37       topic 56       topic 34       topic 61       
dacht           | u               | topic 46       topic 61       topic 56       topic 37       
u               | van             | topic 56       topic 34       topic 37       topic 63       
van             | dit             | topic 37       topic 34       topic 56       topic 61       
dit             | artikel         | topic 48       topic 37       topic 56       topic 63       
artikel         | uit             | topic 56       topic 63       topic 37       topic 48       
uit             | het             | topic 37       topic 34       topic 63       topic 56       
het             | reglement       | topic 56       topic 37       topic 48       topic 61       
reglement       | </s>            | topic 63       topic 34       topic 56       topic 37       
<s>             | een             | topic 56       topic 37       topic 34       topic 60       
een             | speler          | topic 56       topic 37       topic 61       topic 48       
speler          | die             | topic 37       topic 34       topic 63       topic 27       
die             | een             | topic 56       topic 37       topic 34       topic 60       
een             | verkeerd        | topic 56       topic 61       topic 37       topic 48       
verkeerd        | shot            | topic 37       topic 56       topic 61       topic 48       
shot            | neemt           | topic 63       topic 37       topic 56       topic 2        
neemt           | omdat           | topic 63       topic 37       topic 56       topic 34       
omdat           | op              | topic 37       topic 34       topic 56       topic 46       
op              | het             | topic 34       topic 37       topic 56       topic 63       
het             | moment          | topic 56       topic 37       topic 48       topic 61       
moment          | van             | topic 56       topic 34       topic 37       topic 61       
van             | de              | topic 37       topic 34       topic 56       topic 61       
de              | slag            | topic 56       topic 61       topic 48       topic 37       
slag            | in              | topic 56       topic 61       topic 63       topic 37       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | onmiddellijke   | topic 56       topic 61       topic 48       topic 28       
onmiddellijke   | nabijheid       | topic 56       topic 48       topic 61       topic 26       
nabijheid       | een             | topic 34       topic 63       topic 37       topic 56       
een             | bom             | topic 56       topic 37       topic 61       topic 48       
bom             | ontplofte       | topic 63       topic 56       topic 60       topic 34       
ontplofte       | mag             | topic 63       topic 2        topic 60       topic 27       
mag             | vanop           | topic 63       topic 37       topic 56       topic 34       
vanop           | dezelfde        | topic 37       topic 34       topic 63       topic 56       
dezelfde        | plaats          | topic 61       topic 37       topic 56       topic 48       
plaats          | opnieuw         | topic 63       topic 34       topic 56       topic 60       
opnieuw         | slaan           | topic 63       topic 56       topic 37       topic 34       
slaan           | maar            | topic 63       topic 2        topic 27       topic 37       
maar            | er              | topic 56       topic 37       topic 34       topic 60       
er              | wordt           | topic 37       topic 56       topic 48       topic 26       
wordt           | hem             | topic 34       topic 56       topic 37       topic 63       
hem             | wel             | topic 56       topic 34       topic 63       topic 26       
wel             | een             | topic 56       topic 63       topic 61       topic 34       
een             | <UNK>           | topic 56       topic 61       topic 48       topic 37       
<UNK>           | aangerekend     | topic 63       topic 34       topic 56       topic 37       
aangerekend     | </s>            | topic 63       topic 2        topic 56       topic 60       
<s>             | dat             | topic 56       topic 37       topic 34       topic 46       
dat             | is              | topic 37       topic 48       topic 56       topic 34       
is              | iets            | topic 34       topic 56       topic 37       topic 33       
iets            | anders          | topic 61       topic 56       topic 10       topic 34       
anders          | dan             | topic 63       topic 37       topic 56       topic 61       
dan             | de              | topic 56       topic 37       topic 34       topic 63       
de              | UCI             | topic 56       topic 61       topic 48       topic 37       
UCI             | nietwaar        | topic 63       topic 56       topic 37       topic 34       
nietwaar        | </s>            | topic 63       topic 2        topic 34       topic 37       
<s>             | en              | topic 56       topic 37       topic 34       topic 60       
en              | het             | topic 56       topic 37       topic 34       topic 61       
het             | tweede          | topic 56       topic 37       topic 48       topic 61       
tweede          | waarmee         | topic 56       topic 61       topic 48       topic 37       
waarmee         | niet            | topic 37       topic 34       topic 56       topic 46       
niet            | gelachen        | topic 56       topic 61       topic 37       topic 28       
gelachen        | wordt           | topic 63       topic 37       topic 56       topic 61       
wordt           | is              | topic 34       topic 56       topic 63       topic 37       
is              | de              | topic 34       topic 56       topic 63       topic 37       
de              | Ryder           | topic 56       topic 61       topic 48       topic 37       
Ryder           | Cup             | topic 34       topic 63       topic 56       topic 37       
Cup             | </s>            | topic 63       topic 34       topic 2        topic 60       
<s>             | <UNK>           | topic 56       topic 37       topic 34       topic 60       
<UNK>           | ter             | topic 37       topic 63       topic 56       topic 48       
ter             | behoud          | topic 48       topic 49       topic 37       topic 44       
behoud          | of              | topic 34       topic 37       topic 63       topic 56       
of              | ter             | topic 34       topic 56       topic 37       topic 61       
ter             | herovering      | topic 48       topic 49       topic 56       topic 44       
herovering      | van             | topic 34       topic 63       topic 56       topic 37       
van             | de              | topic 37       topic 34       topic 56       topic 61       
de              | legendarische   | topic 56       topic 61       topic 48       topic 37       
legendarische   | beker           | topic 56       topic 48       topic 61       topic 37       
beker           | die             | topic 63       topic 34       topic 60       topic 2        
die             | de              | topic 56       topic 37       topic 34       topic 60       
de              | Britse          | topic 56       topic 61       topic 48       topic 28       
Britse          | zakenman        | topic 56       topic 48       topic 61       topic 37       
zakenman        | Samuel          | topic 56       topic 48       topic 37       topic 63       
Samuel          | A               | topic 48       topic 37       topic 56       topic 63       
A               | Ryder           | topic 63       topic 56       topic 37       topic 2        
Ryder           | in              | topic 63       topic 2        topic 37       topic 56       
in              | negentien       | topic 37       topic 34       topic 56       topic 28       
negentien       | honderd         | topic 48       topic 53       topic 61       topic 1        
honderd         | zeven-en        | topic 48       topic 59       topic 55       topic 63       
zeven-en        | twintig         | topic 2        topic 23       topic 13       topic 56       
twintig         | liet            | topic 63       topic 56       topic 2        topic 37       
liet            | ontwerpen       | topic 37       topic 56       topic 34       topic 63       
ontwerpen       | </s>            | topic 63       topic 34       topic 60       topic 37       
<s>             | als             | topic 37       topic 56       topic 34       topic 60       
als             | we              | topic 34       topic 37       topic 56       topic 61       
we              | de              | topic 56       topic 34       topic 37       topic 61       
de              | </s>            | topic 56       topic 61       topic 48       topic 37       
<s>             | Amerikanen      | topic 56       topic 37       topic 34       topic 60       
Amerikanen      | de              | topic 63       topic 37       topic 56       topic 61       
de              | laatste         | topic 56       topic 61       topic 48       topic 37       
laatste         | jaren           | topic 56       topic 48       topic 37       topic 61       
jaren           | op              | topic 56       topic 61       topic 2        topic 26       
op              | één           | topic 37       topic 34       topic 56       topic 63       
één           | domein          | topic 56       topic 48       topic 37       topic 61       
domein          | de              | topic 34       topic 37       topic 63       topic 56       
de              | baas            | topic 56       topic 48       topic 61       topic 37       
baas            | waren           | topic 34       topic 63       topic 37       topic 56       
waren           | dan             | topic 34       topic 56       topic 63       topic 37       
dan             | was             | topic 56       topic 34       topic 37       topic 33       
was             | het             | topic 34       topic 63       topic 56       topic 37       
het             | in              | topic 56       topic 48       topic 37       topic 61       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | Ryder           | topic 56       topic 61       topic 48       topic 28       
Ryder           | Cup             | topic 63       topic 34       topic 56       topic 37       
Cup             | </s>            | topic 63       topic 34       topic 2        topic 60       
<s>             | de              | topic 37       topic 56       topic 34       topic 60       
de              | tussenstand     | topic 56       topic 61       topic 48       topic 37       
tussenstand     | is              | topic 34       topic 37       topic 56       topic 63       
is              | weliswaar       | topic 34       topic 56       topic 37       topic 60       
weliswaar       | van             | topic 56       topic 34       topic 37       topic 60       
van             | drie-en         | topic 37       topic 34       topic 56       topic 48       
drie-en         | twintig         | topic 56       topic 61       topic 13       topic 23       
twintig         | tot             | topic 56       topic 48       topic 63       topic 1        
tot             | zeven           | topic 56       topic 34       topic 48       topic 37       
zeven           | voor            | topic 48       topic 63       topic 53       topic 56       
voor            | de              | topic 34       topic 56       topic 37       topic 48       
de              | Amerikanen      | topic 56       topic 48       topic 61       topic 28       
Amerikanen      | maar            | topic 63       topic 34       topic 56       topic 2        
maar            | </s>            | topic 56       topic 34       topic 37       topic 60       
<s>             | Europa          | topic 56       topic 37       topic 34       topic 60       
Europa          | is              | topic 37       topic 63       topic 56       topic 48       
is              | de              | topic 34       topic 56       topic 37       topic 63       
de              | kloof           | topic 56       topic 61       topic 48       topic 37       
kloof           | langzaam        | topic 63       topic 46       topic 56       topic 34       
langzaam        | maar            | topic 63       topic 56       topic 37       topic 34       
maar            | zeker           | topic 56       topic 34       topic 37       topic 60       
zeker           | aan             | topic 56       topic 34       topic 26       topic 37       
aan             | het             | topic 37       topic 34       topic 56       topic 63       
het             | dichten         | topic 56       topic 37       topic 48       topic 61       
dichten         | </s>            | topic 63       topic 34       topic 37       topic 56       
<s>             | met             | topic 37       topic 56       topic 34       topic 60       
met             | een             | topic 34       topic 37       topic 56       topic 48       
een             | beetje          | topic 56       topic 61       topic 37       topic 48       
beetje          | geluk           | topic 56       topic 34       topic 37       topic 48       
geluk           | hebben          | topic 63       topic 37       topic 56       topic 2        
hebben          | we              | topic 34       topic 37       topic 56       topic 63       
we              | ze              | topic 56       topic 34       topic 37       topic 61       
ze              | in              | topic 56       topic 34       topic 37       topic 61       
in              | twee            | topic 37       topic 34       topic 56       topic 28       
twee            | duizend         | topic 48       topic 37       topic 61       topic 56       
duizend         | negen-en        | topic 2        topic 48       topic 63       topic 56       
negen-en        | twintig         | topic 56       topic 2        topic 13       topic 23       
twintig         | te              | topic 56       topic 63       topic 48       topic 2        
te              | pakken          | topic 56       topic 61       topic 48       topic 31       
pakken          | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | op              | topic 56       topic 37       topic 34       topic 60       
op              | drie-en         | topic 34       topic 37       topic 56       topic 63       
drie-en         | twintig         | topic 56       topic 61       topic 13       topic 23       
twintig         | september       | topic 48       topic 56       topic 37       topic 61       
september       | beginnen        | topic 56       topic 34       topic 63       topic 37       
beginnen        | we              | topic 56       topic 37       topic 34       topic 63       
we              | eraan           | topic 56       topic 34       topic 37       topic 60       
eraan           | deze            | topic 56       topic 37       topic 61       topic 34       
deze            | keer            | topic 56       topic 61       topic 63       topic 28       
keer            | op              | topic 56       topic 37       topic 34       topic 63       
op              | The             | topic 37       topic 34       topic 56       topic 63       
The             | <UNK>           | topic 37       topic 56       topic 61       topic 48       
<UNK>           | Country         | topic 63       topic 56       topic 37       topic 34       
Country         | </s>            | topic 63       topic 56       topic 37       topic 48       
<s>             | club            | topic 56       topic 37       topic 34       topic 60       
club            | in              | topic 37       topic 63       topic 56       topic 48       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | staat           | topic 56       topic 61       topic 48       topic 28       
staat           | Massachusetts   | topic 34       topic 56       topic 63       topic 37       
Massachusetts   | </s>            | topic 37       topic 56       topic 34       topic 63       
<s>             | <UNK>           | topic 56       topic 37       topic 34       topic 60       
<UNK>           | we              | topic 37       topic 63       topic 56       topic 34       
we              | de              | topic 56       topic 34       topic 37       topic 61       
de              | woorden         | topic 56       topic 61       topic 48       topic 37       
woorden         | van             | topic 34       topic 63       topic 56       topic 60       
van             | Ben             | topic 37       topic 34       topic 56       topic 61       
Ben             | <UNK>           | topic 37       topic 56       topic 63       topic 34       
<UNK>           | </s>            | topic 63       topic 2        topic 37       topic 56       
<s>             | ik              | topic 56       topic 37       topic 34       topic 60       
ik              | speel           | topic 48       topic 24       topic 63       topic 45       
speel           | soms            | topic 56       topic 34       topic 37       topic 26       
soms            | met             | topic 56       topic 34       topic 61       topic 37       
met             | vrienden        | topic 34       topic 37       topic 56       topic 48       
vrienden        | maar            | topic 63       topic 2        topic 34       topic 56       
maar            | nooit           | topic 56       topic 34       topic 37       topic 46       
nooit           | vriendschappelijk | topic 56       topic 37       topic 61       topic 63       
vriendschappelijk | </s>            | topic 63       topic 37       topic 56       topic 48       
<s>             | dat             | topic 56       topic 46       topic 37       topic 34       
dat             | is              | topic 37       topic 46       topic 48       topic 63       
is              | de              | topic 34       topic 56       topic 37       topic 26       
de              | enige           | topic 56       topic 61       topic 48       topic 37       
enige           | juiste          | topic 56       topic 61       topic 48       topic 63       
juiste          | attitude        | topic 63       topic 56       topic 61       topic 48       
attitude        | </s>            | topic 63       topic 34       topic 37       topic 2        
<s>             | golf            | topic 56       topic 46       topic 37       topic 34       
golf            | is              | topic 34       topic 63       topic 37       topic 56       
is              | niet            | topic 34       topic 56       topic 37       topic 63       
niet            | om              | topic 56       topic 61       topic 63       topic 34       
om              | te              | topic 34       topic 56       topic 37       topic 63       
te              | lachen          | topic 61       topic 56       topic 48       topic 28       
lachen          | </s>            | topic 63       topic 2        topic 56       topic 37       
<s>             | een             | topic 56       topic 37       topic 34       topic 46       
een             | wimpel          | topic 56       topic 37       topic 61       topic 48       
wimpel          | voor            | topic 34       topic 37       topic 63       topic 56       
voor            | Gent            | topic 37       topic 34       topic 56       topic 61       
Gent            | </s>            | topic 63       topic 2        topic 37       topic 56       
<s>             | kunst           | topic 56       topic 37       topic 34       topic 46       
kunst           | </s>            | topic 37       topic 63       topic 2        topic 56       
<s>             | Gent            | topic 56       topic 37       topic 34       topic 46       
Gent            | eist            | topic 63       topic 37       topic 48       topic 2        
eist            | almaar          | topic 34       topic 56       topic 37       topic 63       
almaar          | nadrukkelijker  | topic 56       topic 61       topic 63       topic 37       
nadrukkelijker  | de              | topic 63       topic 56       topic 34       topic 37       
de              | blauwe          | topic 56       topic 61       topic 48       topic 37       
blauwe          | wimpel          | topic 56       topic 61       topic 48       topic 37       
wimpel          | van             | topic 63       topic 34       topic 56       topic 37       
van             | nationale       | topic 37       topic 34       topic 56       topic 48       
nationale       | <UNK>           | topic 63       topic 48       topic 56       topic 61       
<UNK>           | op              | topic 63       topic 2        topic 56       topic 60       
op              | </s>            | topic 37       topic 34       topic 63       topic 56       
<s>             | met             | topic 56       topic 37       topic 34       topic 46       
met             | grote           | topic 34       topic 37       topic 56       topic 48       
grote           | regelmaat       | topic 48       topic 56       topic 37       topic 61       
regelmaat       | maakt           | topic 34       topic 37       topic 63       topic 56       
maakt           | de              | topic 34       topic 37       topic 56       topic 63       
de              | fine            | topic 56       topic 61       topic 48       topic 37       
fine            | fleur           | topic 56       topic 37       topic 34       topic 63       
fleur           | van             | topic 34       topic 63       topic 56       topic 37       
van             | de              | topic 37       topic 34       topic 56       topic 61       
de              | elektronische   | topic 56       topic 61       topic 48       topic 37       
elektronische   | muziek          | topic 48       topic 56       topic 61       topic 63       
muziek          | haar            | topic 63       topic 34       topic 37       topic 60       
haar            | opwachting      | topic 37       topic 56       topic 61       topic 48       
opwachting      | tijdens         | topic 63       topic 56       topic 2        topic 37       
tijdens         | </s>            | topic 37       topic 34       topic 63       topic 56       
<s>             | I               | topic 37       topic 56       topic 34       topic 60       
I               | love            | topic 37       topic 56       topic 48       topic 61       
love            | techno          | topic 37       topic 48       topic 56       topic 63       
techno          | de              | topic 37       topic 63       topic 2        topic 56       
de              | </s>            | topic 56       topic 48       topic 61       topic 37       
<s>             | ten             | topic 56       topic 37       topic 34       topic 48       
ten             | days            | topic 48       topic 56       topic 32       topic 43       
days            | of              | topic 34       topic 37       topic 56       topic 63       
of              | techno          | topic 34       topic 56       topic 37       topic 61       
techno          | </s>            | topic 63       topic 56       topic 37       topic 2        
<s>             | de              | topic 56       topic 37       topic 34       topic 60       
de              | snelle          | topic 56       topic 61       topic 48       topic 37       
snelle          | evoluties       | topic 48       topic 56       topic 61       topic 2        
evoluties       | in              | topic 34       topic 60       topic 63       topic 37       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | wereld          | topic 56       topic 61       topic 48       topic 37       
wereld          | van             | topic 37       topic 63       topic 34       topic 56       
van             | <UNK>           | topic 37       topic 34       topic 56       topic 48       
<UNK>           | en              | topic 63       topic 37       topic 56       topic 2        
en              | beats           | topic 56       topic 37       topic 34       topic 61       
beats           | dwingen         | topic 63       topic 56       topic 37       topic 2        
dwingen         | </s>            | topic 34       topic 37       topic 63       topic 56       
<s>             | ten             | topic 37       topic 56       topic 34       topic 60       
ten             | days            | topic 48       topic 56       topic 32       topic 43       
days            | tot             | topic 34       topic 37       topic 56       topic 63       
tot             | een             | topic 34       topic 56       topic 37       topic 48       
een             | herschikking    | topic 56       topic 61       topic 48       topic 37       
herschikking    | </s>            | topic 34       topic 63       topic 37       topic 60       
<s>             | techno          | topic 37       topic 56       topic 34       topic 60       
techno          | is              | topic 63       topic 2        topic 37       topic 56       
is              | immers          | topic 34       topic 56       topic 63       topic 37       
immers          | niet            | topic 34       topic 56       topic 26       topic 60       
niet            | langer          | topic 56       topic 61       topic 63       topic 60       
langer          | afdoende        | topic 63       topic 56       topic 34       topic 60       
afdoende        | om              | topic 63       topic 56       topic 37       topic 61       
om              | de              | topic 34       topic 37       topic 56       topic 63       
de              | brede           | topic 56       topic 48       topic 61       topic 28       
brede           | waaier          | topic 56       topic 61       topic 48       topic 37       
waaier          | van             | topic 34       topic 56       topic 37       topic 61       
van             | stijlen         | topic 37       topic 34       topic 56       topic 48       
stijlen         | en              | topic 63       topic 2        topic 56       topic 37       
en              | <UNK>           | topic 56       topic 37       topic 34       topic 61       
<UNK>           | te              | topic 63       topic 56       topic 37       topic 34       
te              | dragen          | topic 61       topic 56       topic 31       topic 48       
dragen          | </s>            | topic 63       topic 2        topic 56       topic 34       
<s>             | daarom          | topic 37       topic 56       topic 34       topic 60       
daarom          | heet            | topic 37       topic 56       topic 48       topic 61       
heet            | het             | topic 34       topic 37       topic 56       topic 61       
het             | tiendaagse      | topic 56       topic 37       topic 48       topic 61       
tiendaagse      | festival        | topic 34       topic 56       topic 63       topic 37       
festival        | in              | topic 63       topic 34       topic 56       topic 60       
in              | de              | topic 37       topic 34       topic 56       topic 28       
de              | marge           | topic 56       topic 61       topic 48       topic 28       
marge           | van             | topic 34       topic 63       topic 37       topic 60       
van             | de              | topic 37       topic 34       topic 56       topic 61       
de              | Gentse          | topic 56       topic 61       topic 48       topic 37       
Gentse          | </s>            | topic 56       topic 61       topic 48       topic 37       
<s>             | feesten         | topic 56       topic 37       topic 34       topic 60       
feesten         | voortaan        | topic 63       topic 37       topic 56       topic 48       
voortaan        | </s>            | topic 56       topic 34       topic 37       topic 61       
<s>             | ten             | topic 56       topic 37       topic 34       topic 60       
ten             | days            | topic 48       topic 56       topic 32       topic 63       
days            | off             | topic 34       topic 37       topic 56       topic 63       
off             | </s>            | topic 37       topic 56       topic 48       topic 34       
<s>             | de              | topic 56       topic 37       topic 34       topic 60       
de              | hoorn           | topic 56       topic 61       topic 48       topic 37       
hoorn           | des             | topic 34       topic 37       topic 56       topic 63       
des             | <UNK>           | topic 37       topic 56       topic 34       topic 61       
<UNK>           | zorgt           | topic 37       topic 63       topic 56       topic 34       
