<s>             | dit             | topic 428      topic 134      topic 50       topic 187      
Craig           | </s>            | topic 307      topic 65       topic 458      topic 459      
<s>             | de              | topic 349      topic 447      topic 423      topic 267      
de              | nieuwe          | topic 349      topic 143      topic 423      topic 447      
nieuwe          | Franse          | topic 349      topic 423      topic 143      topic 447      
Franse          | lichting        | topic 349      topic 447      topic 423      topic 143      
lichting        | komt            | topic 349      topic 143      topic 423      topic 447      
komt            | met             | topic 267      topic 349      topic 423      topic 447      
met             | een             | topic 423      topic 349      topic 447      topic 143      
een             | busje           | topic 349      topic 143      topic 423      topic 267      
busje           | en              | topic 267      topic 349      topic 423      topic 447      
en              | schuift         | topic 267      topic 143      topic 349      topic 291      
schuift         | met             | topic 267      topic 423      topic 349      topic 303      
met             | de              | topic 423      topic 143      topic 349      topic 267      
de              | nodige          | topic 349      topic 143      topic 423      topic 267      
nodige          | fierheid        | topic 349      topic 143      topic 423      topic 267      
fierheid        | <UNK>           | topic 267      topic 349      topic 143      topic 447      
<UNK>           | naar            | topic 267      topic 349      topic 143      topic 423      
naar            | voren           | topic 423      topic 349      topic 267      topic 143      
voren           | </s>            | topic 267      topic 349      topic 423      topic 291      
<s>             | het             | topic 349      topic 267      topic 447      topic 423      
het             | trio            | topic 143      topic 423      topic 267      topic 349      
trio            | mengt           | topic 349      topic 267      topic 423      topic 143      
mengt           | elektro         | topic 349      topic 423      topic 267      topic 458      
elektro         | disco           | topic 349      topic 267      topic 423      topic 143      
disco           | house           | topic 349      topic 267      topic 423      topic 458      
house           | techno          | topic 458      topic 349      topic 394      topic 267      
techno          | en              | topic 349      topic 267      topic 394      topic 423      
en              | hiphop          | topic 143      topic 349      topic 291      topic 423      
hiphop          | en              | topic 449      topic 349      topic 423      topic 394      
en              | meldt           | topic 449      topic 423      topic 349      topic 143      
meldt           | zich            | topic 349      topic 423      topic 12       topic 341      
zich            | als             | topic 267      topic 349      topic 423      topic 291      
als             | de              | topic 423      topic 349      topic 267      topic 447      
de              | opvolger        | topic 349      topic 423      topic 143      topic 267      
opvolger        | van             | topic 459      topic 349      topic 267      topic 447      
van             | Daft            | topic 447      topic 423      topic 349      topic 143      
Daft            | Punk            | topic 459      topic 349      topic 423      topic 143      
Punk            | en              | topic 423      topic 459      topic 349      topic 267      
en              | Cassius         | topic 423      topic 459      topic 447      topic 349      
Cassius         | </s>            | topic 423      topic 459      topic 349      topic 447      
<s>             | een             | topic 349      topic 447      topic 267      topic 423      
een             | andere          | topic 349      topic 423      topic 143      topic 267      
andere          | <UNK>           | topic 349      topic 423      topic 143      topic 267      
<UNK>           | is              | topic 349      topic 267      topic 423      topic 143      
is              | de              | topic 267      topic 349      topic 423      topic 143      
de              | markante        | topic 349      topic 143      topic 423      topic 267      
markante        | Britse          | topic 349      topic 143      topic 423      topic 447      
Britse          | DJ              | topic 349      topic 423      topic 447      topic 143      
DJ              | <UNK>           | topic 394      topic 449      topic 143      topic 91       
<UNK>           | <UNK>           | topic 394      topic 349      topic 267      topic 449      
<UNK>           | </s>            | topic 267      topic 349      topic 394      topic 458      
<s>             | sinds           | topic 447      topic 349      topic 267      topic 143      
sinds           | het             | topic 428      topic 267      topic 306      topic 349      
het             | midden          | topic 143      topic 267      topic 349      topic 423      
midden          | van             | topic 306      topic 423      topic 267      topic 349      
van             | de              | topic 428      topic 423      topic 380      topic 476      
de              | jaren           | topic 349      topic 423      topic 143      topic 267      
jaren           | zeventig        | topic 164      topic 428      topic 296      topic 267      
zeventig        | is              | topic 267      topic 349      topic 164      topic 423      
is              | de              | topic 267      topic 349      topic 423      topic 447      
de              | voormalige      | topic 349      topic 143      topic 423      topic 267      
voormalige      | Schotse         | topic 349      topic 423      topic 447      topic 143      
Schotse         | <UNK>           | topic 91       topic 326      topic 143      topic 423      
<UNK>           | op              | topic 267      topic 349      topic 423      topic 143      
op              | zoek            | topic 428      topic 349      topic 423      topic 267      
zoek            | naar            | topic 267      topic 295      topic 251      topic 440      
naar            | sterke          | topic 423      topic 349      topic 267      topic 447      
sterke          | maar            | topic 349      topic 423      topic 267      topic 143      
maar            | <UNK>           | topic 349      topic 267      topic 423      topic 447      
<UNK>           | funk            | topic 349      topic 267      topic 423      topic 143      
funk            | en              | topic 449      topic 394      topic 458      topic 143      
en              | <UNK>           | topic 449      topic 143      topic 423      topic 458      
<UNK>           | </s>            | topic 449      topic 349      topic 267      topic 423      
<s>             | door            | topic 349      topic 447      topic 449      topic 267      
door            | de              | topic 349      topic 447      topic 423      topic 449      
de              | zaak            | topic 349      topic 143      topic 447      topic 423      
zaak            | exclusief       | topic 267      topic 349      topic 449      topic 447      
exclusief       | te              | topic 349      topic 267      topic 143      topic 423      
te              | houden          | topic 267      topic 349      topic 423      topic 447      
houden          | heeft           | topic 267      topic 349      topic 423      topic 447      
heeft           | hij             | topic 349      topic 267      topic 447      topic 423      
hij             | in              | topic 349      topic 267      topic 423      topic 447      
in              | eigen           | topic 349      topic 267      topic 423      topic 129      
eigen           | land            | topic 349      topic 423      topic 267      topic 143      
land            | een             | topic 267      topic 349      topic 423      topic 447      
een             | fanatiek        | topic 349      topic 267      topic 423      topic 143      
fanatiek        | publiek         | topic 349      topic 267      topic 423      topic 447      
publiek         | opgebouwd       | topic 349      topic 267      topic 143      topic 447      
opgebouwd       | </s>            | topic 267      topic 349      topic 251      topic 291      
<s>             | sinds           | topic 349      topic 447      topic 267      topic 423      
sinds           | enkele          | topic 428      topic 306      topic 267      topic 349      
enkele          | jaren           | topic 349      topic 267      topic 423      topic 447      
jaren           | brengt          | topic 164      topic 428      topic 267      topic 349      
brengt          | hij             | topic 349      topic 267      topic 423      topic 447      
hij             | zijn            | topic 349      topic 267      topic 423      topic 447      
zijn            | schatten        | topic 349      topic 423      topic 267      topic 447      
schatten        | uit             | topic 267      topic 164      topic 275      topic 60       
uit             | op              | topic 428      topic 267      topic 349      topic 423      
op              | de              | topic 428      topic 349      topic 423      topic 267      
de              | <UNK>           | topic 349      topic 428      topic 447      topic 423      
<UNK>           | </s>            | topic 349      topic 267      topic 447      topic 423      
<s>             | <UNK>           | topic 447      topic 349      topic 49       topic 267      
<UNK>           | deep            | topic 349      topic 267      topic 428      topic 447      
deep            | funk            | topic 258      topic 185      topic 232      topic 458      
funk            | en              | topic 449      topic 458      topic 394      topic 3        
en              | wisselt         | topic 449      topic 3        topic 143      topic 458      
wisselt         | hij             | topic 449      topic 349      topic 148      topic 27       
hij             | druk            | topic 349      topic 449      topic 267      topic 447      
druk            | plaatjes        | topic 267      topic 449      topic 349      topic 61       
plaatjes        | met             | topic 449      topic 267      topic 349      topic 447      
met             | DJ              | topic 447      topic 449      topic 349      topic 423      
DJ              | Shadow          | topic 394      topic 449      topic 418      topic 354      
Shadow          | </s>            | topic 394      topic 458      topic 449      topic 349      
<s>             | opmerkelijk     | topic 447      topic 449      topic 349      topic 458      
opmerkelijk     | is              | topic 242      topic 440      topic 303      topic 267      
is              | het             | topic 349      topic 267      topic 447      topic 423      
het             | zware           | topic 349      topic 267      topic 143      topic 423      
zware           | accent          | topic 349      topic 423      topic 447      topic 267      
accent          | dat             | topic 267      topic 449      topic 349      topic 458      
dat             | gelegd          | topic 349      topic 267      topic 447      topic 449      
gelegd          | wordt           | topic 267      topic 303      topic 242      topic 187      
wordt           | op              | topic 349      topic 267      topic 447      topic 423      
op              | drum'n'bass     | topic 349      topic 267      topic 423      topic 447      
drum'n'bass     | </s>            | topic 449      topic 349      topic 458      topic 267      
<s>             | de              | topic 349      topic 447      topic 449      topic 267      
de              | snelle          | topic 349      topic 447      topic 143      topic 423      
snelle          | en              | topic 349      topic 447      topic 143      topic 423      
en              | technisch       | topic 349      topic 447      topic 267      topic 449      
technisch       | behoorlijk      | topic 423      topic 143      topic 349      topic 267      
behoorlijk      | ingenieuze      | topic 349      topic 267      topic 423      topic 143      
ingenieuze      | <UNK>           | topic 349      topic 423      topic 143      topic 267      
<UNK>           | was             | topic 349      topic 267      topic 423      topic 447      
was             | immers          | topic 349      topic 267      topic 447      topic 423      
immers          | al              | topic 267      topic 349      topic 423      topic 447      
al              | opgegeven       | topic 267      topic 349      topic 428      topic 423      
opgegeven       | </s>            | topic 349      topic 267      topic 458      topic 423      
<s>             | de              | topic 349      topic 447      topic 267      topic 423      
de              | mislukte        | topic 349      topic 143      topic 447      topic 423      
mislukte        | poging          | topic 349      topic 267      topic 291      topic 447      
poging          | om              | topic 349      topic 267      topic 18       topic 447      
om              | het             | topic 349      topic 267      topic 447      topic 423      
het             | brede           | topic 349      topic 143      topic 267      topic 423      
brede           | publiek         | topic 349      topic 143      topic 423      topic 267      
publiek         | te              | topic 349      topic 267      topic 143      topic 447      
te              | bereiken        | topic 267      topic 349      topic 423      topic 143      
bereiken        | is              | topic 267      topic 349      topic 187      topic 423      
is              | echter          | topic 349      topic 267      topic 447      topic 423      
echter          | een             | topic 267      topic 349      topic 423      topic 447      
een             | creatieve       | topic 349      topic 267      topic 423      topic 143      
creatieve       | zegen           | topic 349      topic 423      topic 267      topic 143      
zegen           | gebleken        | topic 267      topic 303      topic 187      topic 349      
gebleken        | </s>            | topic 267      topic 187      topic 242      topic 303      
<s>             | in              | topic 349      topic 267      topic 447      topic 423      
in              | de              | topic 349      topic 267      topic 423      topic 458      
de              | ondergrond      | topic 349      topic 267      topic 423      topic 143      
ondergrond      | <UNK>           | topic 267      topic 349      topic 18       topic 449      
<UNK>           | en              | topic 267      topic 349      topic 423      topic 447      
en              | <UNK>           | topic 267      topic 349      topic 423      topic 143      
<UNK>           | het             | topic 267      topic 349      topic 423      topic 447      
het             | als             | topic 267      topic 349      topic 143      topic 423      
als             | nooit           | topic 267      topic 349      topic 423      topic 143      
nooit           | tevoren         | topic 267      topic 349      topic 423      topic 143      
tevoren         | en              | topic 267      topic 349      topic 18       topic 447      
en              | wordt           | topic 267      topic 349      topic 242      topic 303      
wordt           | een             | topic 267      topic 349      topic 423      topic 447      
een             | nieuwe          | topic 349      topic 267      topic 423      topic 143      
nieuwe          | sprong          | topic 349      topic 423      topic 143      topic 267      
sprong          | voorwaarts      | topic 267      topic 349      topic 303      topic 447      
voorwaarts      | voorbereid      | topic 267      topic 349      topic 303      topic 187      
voorbereid      | </s>            | topic 187      topic 267      topic 440      topic 84       
<s>             | ten             | topic 267      topic 349      topic 447      topic 423      
ten             | days            | topic 137      topic 290      topic 424      topic 220      
days            | off             | topic 187      topic 176      topic 267      topic 242      
off             | gaat            | topic 458      topic 237      topic 357      topic 119      
gaat            | evenveel        | topic 458      topic 349      topic 267      topic 447      
evenveel        | naar            | topic 349      topic 267      topic 423      topic 447      
naar            | toen            | topic 349      topic 267      topic 423      topic 447      
toen            | als             | topic 349      topic 267      topic 447      topic 423      
als             | naar            | topic 349      topic 447      topic 267      topic 423      
naar            | straks          | topic 349      topic 423      topic 267      topic 447      
straks          | </s>            | topic 267      topic 349      topic 428      topic 423      
<s>             | hoewel          | topic 349      topic 447      topic 267      topic 423      
hoewel          | de              | topic 349      topic 267      topic 447      topic 423      
de              | elektronica     | topic 349      topic 143      topic 423      topic 267      
elektronica     | wordt           | topic 349      topic 267      topic 423      topic 18       
wordt           | voorgesteld     | topic 267      topic 349      topic 423      topic 447      
voorgesteld     | als             | topic 187      topic 267      topic 303      topic 242      
als             | een             | topic 349      topic 267      topic 423      topic 447      
een             | snoepje         | topic 349      topic 423      topic 267      topic 143      
snoepje         | van             | topic 267      topic 349      topic 423      topic 447      
van             | hier            | topic 349      topic 423      topic 267      topic 447      
hier            | en              | topic 267      topic 349      topic 423      topic 187      
en              | nu              | topic 267      topic 187      topic 242      topic 303      
nu              | heeft           | topic 267      topic 349      topic 423      topic 242      
heeft           | ze              | topic 349      topic 267      topic 423      topic 447      
ze              | een             | topic 267      topic 349      topic 423      topic 447      
een             | lange           | topic 349      topic 423      topic 267      topic 143      
lange           | geschiedenis    | topic 349      topic 267      topic 423      topic 447      
geschiedenis    | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | de              | topic 349      topic 267      topic 447      topic 423      
de              | grote           | topic 349      topic 423      topic 143      topic 267      
grote           | aandacht        | topic 349      topic 423      topic 267      topic 447      
aandacht        | zorgt           | topic 267      topic 303      topic 349      topic 483      
zorgt           | ervoor          | topic 267      topic 440      topic 349      topic 343      
ervoor          | dat             | topic 267      topic 349      topic 423      topic 447      
dat             | de              | topic 267      topic 349      topic 423      topic 447      
de              | pioniers        | topic 349      topic 423      topic 143      topic 267      
pioniers        | mogen           | topic 267      topic 349      topic 303      topic 187      
mogen           | en              | topic 267      topic 349      topic 423      topic 447      
en              | durven          | topic 267      topic 242      topic 187      topic 349      
durven          | buitenkomen     | topic 267      topic 187      topic 440      topic 205      
buitenkomen     | </s>            | topic 267      topic 349      topic 423      topic 187      
<s>             | zo              | topic 349      topic 267      topic 447      topic 423      
zo              | maakt           | topic 267      topic 349      topic 187      topic 242      
maakt           | de              | topic 349      topic 267      topic 423      topic 447      
de              | Amerikaanse     | topic 349      topic 423      topic 143      topic 267      
Amerikaanse     | oud-strijder    | topic 349      topic 447      topic 449      topic 267      
oud-strijder    | François       | topic 267      topic 349      topic 449      topic 423      
François       | </s>            | topic 335      topic 67       topic 349      topic 310      
<s>             | <UNK>           | topic 349      topic 267      topic 447      topic 423      
<UNK>           | zijn            | topic 267      topic 349      topic 458      topic 423      
zijn            | debuut          | topic 349      topic 267      topic 423      topic 447      
debuut          | op              | topic 349      topic 267      topic 458      topic 357      
op              | Belgische       | topic 349      topic 423      topic 267      topic 458      
Belgische       | bodem           | topic 349      topic 423      topic 267      topic 447      
bodem           | </s>            | topic 267      topic 349      topic 423      topic 291      
<s>             | de              | topic 349      topic 267      topic 447      topic 423      
de              | man             | topic 349      topic 143      topic 423      topic 267      
man             | maakte          | topic 267      topic 349      topic 507      topic 12       
maakte          | gezwind         | topic 349      topic 267      topic 202      topic 447      
gezwind         | de              | topic 267      topic 458      topic 349      topic 18       
de              | overstap        | topic 349      topic 267      topic 143      topic 423      
overstap        | van             | topic 267      topic 303      topic 187      topic 176      
van             | disco           | topic 349      topic 447      topic 134      topic 423      
disco           | naar            | topic 349      topic 267      topic 458      topic 423      
naar            | house           | topic 349      topic 423      topic 267      topic 447      
house           | en              | topic 458      topic 349      topic 267      topic 449      
en              | zag             | topic 143      topic 349      topic 423      topic 458      
zag             | zeer            | topic 267      topic 349      topic 447      topic 423      
zeer            | vroeg           | topic 267      topic 349      topic 291      topic 423      
vroeg           | het             | topic 267      topic 349      topic 447      topic 423      
het             | nut             | topic 267      topic 349      topic 143      topic 423      
nut             | van             | topic 267      topic 349      topic 187      topic 242      
van             | remixen         | topic 349      topic 423      topic 447      topic 267      
remixen         | in              | topic 267      topic 349      topic 394      topic 458      
in              | </s>            | topic 349      topic 267      topic 458      topic 423      
<s>             | <UNK>           | topic 349      topic 267      topic 447      topic 423      
<UNK>           | werkte          | topic 349      topic 267      topic 458      topic 423      
werkte          | zowel           | topic 428      topic 267      topic 349      topic 447      
zowel           | met             | topic 349      topic 447      topic 423      topic 267      
met             | Kraftwerk       | topic 349      topic 423      topic 447      topic 267      
Kraftwerk       | als             | topic 394      topic 349      topic 458      topic 267      
als             | met             | topic 349      topic 447      topic 423      topic 267      
met             | Diana           | topic 349      topic 423      topic 447      topic 267      
Diana           | Ross            | topic 458      topic 267      topic 349      topic 12       
Ross            | en              | topic 349      topic 458      topic 65       topic 459      
en              | wordt           | topic 349      topic 423      topic 65       topic 447      
wordt           | tot             | topic 349      topic 267      topic 423      topic 447      
tot             | de              | topic 349      topic 267      topic 423      topic 18       
de              | beste           | topic 349      topic 267      topic 423      topic 143      
beste           | dj's            | topic 349      topic 267      topic 423      topic 143      
dj's            | aller           | topic 349      topic 394      topic 267      topic 143      
aller           | tijden          | topic 267      topic 349      topic 291      topic 18       
tijden          | gerekend        | topic 267      topic 349      topic 449      topic 291      
gerekend        | </s>            | topic 267      topic 187      topic 303      topic 61       
<s>             | mooi            | topic 349      topic 267      topic 447      topic 423      
mooi            | <UNK>           | topic 267      topic 18       topic 187      topic 349      
<UNK>           | </s>            | topic 349      topic 267      topic 458      topic 423      
<s>             | een             | topic 349      topic 447      topic 267      topic 458      
een             | hogedrukgebied  | topic 349      topic 267      topic 143      topic 423      
hogedrukgebied  | neemt           | topic 99       topic 58       topic 443      topic 243      
neemt           | het             | topic 58       topic 226      topic 267      topic 383      
het             | heft            | topic 143      topic 267      topic 423      topic 440      
heft            | in              | topic 267      topic 349      topic 291      topic 143      
in              | handen          | topic 267      topic 349      topic 423      topic 143      
handen          | en              | topic 492      topic 187      topic 44       topic 332      
en              | bezorgt         | topic 492      topic 53       topic 44       topic 38       
bezorgt         | West-Europa     | topic 187      topic 303      topic 242      topic 492      
West-Europa     | een             | topic 187      topic 267      topic 440      topic 251      
een             | rustige         | topic 267      topic 497      topic 349      topic 143      
rustige         | en              | topic 349      topic 267      topic 494      topic 259      
en              | mooie           | topic 267      topic 259      topic 18       topic 423      
mooie           | periode         | topic 267      topic 349      topic 423      topic 143      
periode         | </s>            | topic 267      topic 187      topic 440      topic 251      
<s>             | onder           | topic 267      topic 187      topic 242      topic 349      
onder           | aanvoer         | topic 428      topic 134      topic 267      topic 12       
aanvoer         | van             | topic 433      topic 304      topic 267      topic 291      
van             | een             | topic 41       topic 58       topic 226      topic 143      
een             | zuidelijke      | topic 143      topic 267      topic 58       topic 423      
zuidelijke      | stroming        | topic 41       topic 259      topic 143      topic 423      
stroming        | is              | topic 97       topic 288      topic 58       topic 243      
is              | de              | topic 41       topic 259      topic 288      topic 383      
de              | zon             | topic 41       topic 259      topic 143      topic 58       
zon             | van             | topic 41       topic 259      topic 288      topic 387      
van             | de              | topic 41       topic 259      topic 288      topic 97       
de              | partij          | topic 41       topic 259      topic 387      topic 181      
partij          | en              | topic 41       topic 259      topic 288      topic 474      
en              | komt            | topic 41       topic 259      topic 474      topic 288      
komt            | de              | topic 41       topic 259      topic 474      topic 288      
de              | twintig         | topic 41       topic 259      topic 387      topic 181      
twintig         | <UNK>           | topic 259      topic 41       topic 428      topic 143      
<UNK>           | binnen          | topic 41       topic 259      topic 474      topic 288      
binnen          | handbereik      | topic 428      topic 306      topic 94       topic 341      
handbereik      | </s>            | topic 187      topic 251      topic 303      topic 428      
<s>             | krijgen         | topic 41       topic 187      topic 303      topic 428      
krijgen         | we              | topic 187      topic 41       topic 126      topic 428      
we              | een             | topic 428      topic 41       topic 259      topic 385      
een             | onvervalste     | topic 41       topic 259      topic 58       topic 387      
onvervalste     | mooie           | topic 259      topic 129      topic 494      topic 58       
mooie           | <UNK>           | topic 259      topic 41       topic 267      topic 494      
<UNK>           | </s>            | topic 267      topic 187      topic 41       topic 259      
<s>             | de              | topic 187      topic 41       topic 303      topic 440      
de              | atmosfeer       | topic 41       topic 497      topic 129      topic 259      
atmosfeer       | gaat            | topic 41       topic 259      topic 304      topic 267      
gaat            | enkele          | topic 41       topic 259      topic 440      topic 187      
enkele          | dagen           | topic 259      topic 41       topic 494      topic 497      
dagen           | de              | topic 41       topic 259      topic 440      topic 267      
de              | rustige         | topic 41       topic 259      topic 497      topic 129      
rustige         | toer            | topic 259      topic 41       topic 494      topic 58       
toer            | op              | topic 187      topic 440      topic 303      topic 251      
op              | </s>            | topic 267      topic 41       topic 259      topic 126      
<s>             | de              | topic 303      topic 187      topic 41       topic 440      
de              | dag             | topic 129      topic 497      topic 41       topic 259      
dag             | begint          | topic 41       topic 84       topic 187      topic 259      
begint          | met             | topic 41       topic 259      topic 187      topic 303      
met             | wat             | topic 41       topic 259      topic 428      topic 385      
wat             | nevel           | topic 41       topic 259      topic 383      topic 440      
nevel           | of              | topic 41       topic 304      topic 385      topic 187      
of              | verspreid       | topic 41       topic 288      topic 304      topic 259      
verspreid       | enkele          | topic 41       topic 259      topic 288      topic 387      
enkele          | mistbanken      | topic 41       topic 259      topic 181      topic 387      
mistbanken      | die             | topic 41       topic 259      topic 288      topic 181      
die             | op              | topic 41       topic 259      topic 181      topic 288      
op              | de              | topic 41       topic 288      topic 259      topic 181      
de              | weg             | topic 41       topic 259      topic 387      topic 181      
weg             | verraderlijk    | topic 41       topic 259      topic 181      topic 288      
verraderlijk    | uit             | topic 41       topic 288      topic 259      topic 181      
uit             | de              | topic 41       topic 259      topic 181      topic 288      
de              | hoek            | topic 41       topic 259      topic 387      topic 181      
hoek            | kunnen          | topic 41       topic 259      topic 181      topic 474      
kunnen          | komen           | topic 41       topic 259      topic 181      topic 288      
komen           | </s>            | topic 41       topic 259      topic 288      topic 181      
<s>             | al              | topic 41       topic 259      topic 181      topic 474      
al              | vrij            | topic 41       topic 259      topic 428      topic 288      
vrij            | snel            | topic 41       topic 259      topic 181      topic 288      
snel            | maakt           | topic 41       topic 259      topic 288      topic 181      
maakt           | de              | topic 41       topic 259      topic 288      topic 181      
de              | zon             | topic 41       topic 259      topic 181      topic 387      
zon             | op              | topic 41       topic 259      topic 181      topic 288      
op              | deze            | topic 41       topic 259      topic 288      topic 181      
deze            | laatste         | topic 41       topic 259      topic 181      topic 387      
laatste         | dag             | topic 259      topic 41       topic 181      topic 288      
dag             | van             | topic 41       topic 259      topic 181      topic 288      
van             | september       | topic 41       topic 181      topic 259      topic 288      
september       | er              | topic 41       topic 259      topic 181      topic 474      
er              | werk            | topic 41       topic 259      topic 181      topic 288      
werk            | van             | topic 41       topic 288      topic 259      topic 181      
van             | om              | topic 41       topic 288      topic 259      topic 428      
om              | het             | topic 41       topic 259      topic 288      topic 428      
het             | ochtendgrijs    | topic 181      topic 41       topic 288      topic 97       
ochtendgrijs    | op              | topic 41       topic 181      topic 259      topic 474      
op              | te              | topic 41       topic 181      topic 288      topic 259      
te              | lossen          | topic 288      topic 181      topic 41       topic 387      
lossen          | en              | topic 41       topic 288      topic 304      topic 181      
en              | dan             | topic 41       topic 288      topic 181      topic 304      
dan             | heeft           | topic 41       topic 288      topic 259      topic 474      
heeft           | ze              | topic 41       topic 259      topic 288      topic 383      
ze              | het             | topic 41       topic 259      topic 288      topic 181      
het             | firmament       | topic 181      topic 41       topic 288      topic 259      
firmament       | helemaal        | topic 41       topic 288      topic 259      topic 181      
helemaal        | voor            | topic 41       topic 259      topic 288      topic 181      
voor            | zich            | topic 41       topic 259      topic 288      topic 181      
zich            | alleen          | topic 41       topic 259      topic 288      topic 181      
alleen          | </s>            | topic 41       topic 259      topic 288      topic 383      
<s>             | de              | topic 41       topic 181      topic 259      topic 288      
de              | vochtige        | topic 41       topic 259      topic 181      topic 387      
vochtige        | zeelucht        | topic 41       topic 259      topic 181      topic 288      
zeelucht        | van             | topic 41       topic 259      topic 288      topic 181      
van             | de              | topic 41       topic 288      topic 259      topic 181      
de              | Noordzee        | topic 41       topic 259      topic 387      topic 181      
Noordzee        | wordt           | topic 41       topic 259      topic 288      topic 181      
wordt           | namelijk        | topic 41       topic 259      topic 181      topic 288      
namelijk        | de              | topic 41       topic 259      topic 288      topic 428      
de              | pas             | topic 41       topic 259      topic 181      topic 387      
pas             | afgesneden      | topic 41       topic 259      topic 181      topic 288      
afgesneden      | door            | topic 259      topic 41       topic 288      topic 181      
door            | een             | topic 41       topic 259      topic 181      topic 288      
een             | zwakke          | topic 181      topic 41       topic 259      topic 97       
zwakke          | stroming        | topic 259      topic 181      topic 41       topic 97       
stroming        | vanaf           | topic 97       topic 181      topic 41       topic 259      
vanaf           | het             | topic 41       topic 97       topic 259      topic 288      
het             | Europese        | topic 181      topic 97       topic 41       topic 259      
Europese        | continent       | topic 41       topic 181      topic 259      topic 387      
continent       | </s>            | topic 41       topic 259      topic 181      topic 288      
<s>             | langs           | topic 41       topic 181      topic 259      topic 288      
langs           | een             | topic 41       topic 259      topic 181      topic 97       
een             | staalblauwe     | topic 181      topic 41       topic 97       topic 259      
staalblauwe     | lucht           | topic 41       topic 181      topic 259      topic 387      
lucht           | schittert       | topic 41       topic 181      topic 259      topic 373      
schittert       | de              | topic 41       topic 181      topic 259      topic 288      
de              | zon             | topic 41       topic 259      topic 181      topic 387      
zon             | dan             | topic 41       topic 259      topic 181      topic 288      
dan             | ook             | topic 41       topic 259      topic 288      topic 428      
ook             | tot             | topic 41       topic 259      topic 288      topic 181      
tot             | aan             | topic 41       topic 259      topic 288      topic 181      
aan             | zonsondergang   | topic 41       topic 259      topic 181      topic 288      
zonsondergang   | en              | topic 41       topic 259      topic 288      topic 181      
en              | duwt            | topic 41       topic 259      topic 288      topic 181      
duwt            | het             | topic 41       topic 259      topic 181      topic 288      
het             | kwik            | topic 181      topic 41       topic 288      topic 259      
kwik            | naar            | topic 288      topic 41       topic 259      topic 428      
naar            | aangename       | topic 288      topic 428      topic 41       topic 259      
aangename       | waarden         | topic 288      topic 41       topic 428      topic 259      
waarden         | van             | topic 41       topic 288      topic 259      topic 428      
van             | zeventien       | topic 428      topic 288      topic 41       topic 97       
zeventien       | graden          | topic 259      topic 41       topic 288      topic 296      
graden          | in              | topic 41       topic 474      topic 259      topic 181      
in              | de              | topic 41       topic 259      topic 387      topic 288      
de              | Ardennen        | topic 41       topic 387      topic 259      topic 181      
Ardennen        | en              | topic 41       topic 428      topic 259      topic 288      
en              | naar            | topic 428      topic 288      topic 41       topic 259      
naar            | negentien       | topic 428      topic 288      topic 41       topic 259      
negentien       | à              | topic 41       topic 259      topic 387      topic 288      
à              | twintig         | topic 428      topic 288      topic 164      topic 41       
twintig         | graden          | topic 259      topic 41       topic 288      topic 387      
graden          | in              | topic 41       topic 474      topic 259      topic 181      
in              | Vlaanderen      | topic 41       topic 259      topic 387      topic 288      
Vlaanderen      | </s>            | topic 41       topic 259      topic 181      topic 288      
<s>             | er              | topic 41       topic 259      topic 181      topic 288      
er              | is              | topic 41       topic 259      topic 288      topic 181      
is              | nauwelijks      | topic 41       topic 259      topic 288      topic 181      
nauwelijks      | wind            | topic 41       topic 288      topic 259      topic 428      
wind            | uit             | topic 259      topic 41       topic 373      topic 288      
uit             | een             | topic 41       topic 259      topic 288      topic 181      
een             | zuidelijke      | topic 181      topic 259      topic 41       topic 97       
zuidelijke      | tot             | topic 41       topic 259      topic 181      topic 97       
tot             | zuidoostelijke  | topic 428      topic 97       topic 259      topic 41       
zuidoostelijke  | richting        | topic 41       topic 259      topic 97       topic 181      
richting        | waardoor        | topic 41       topic 259      topic 373      topic 97       
waardoor        | het             | topic 41       topic 259      topic 181      topic 97       
het             | nog             | topic 181      topic 41       topic 259      topic 97       
nog             | iets            | topic 41       topic 259      topic 288      topic 181      
iets            | zachter         | topic 41       topic 259      topic 288      topic 181      
zachter         | aanvoelt        | topic 41       topic 288      topic 259      topic 474      
aanvoelt        | </s>            | topic 41       topic 288      topic 259      topic 474      
<s>             | maakt           | topic 41       topic 181      topic 259      topic 474      
maakt           | de              | topic 41       topic 259      topic 181      topic 383      
de              | zon             | topic 41       topic 259      topic 181      topic 387      
zon             | plaats          | topic 41       topic 259      topic 181      topic 288      
plaats          | voor            | topic 41       topic 259      topic 288      topic 181      
voor            | een             | topic 41       topic 259      topic 181      topic 288      
een             | sterrenhemel    | topic 181      topic 41       topic 259      topic 97       
sterrenhemel    | die             | topic 41       topic 259      topic 181      topic 373      
die             | niet            | topic 41       topic 259      topic 181      topic 288      
niet            | schuil          | topic 41       topic 259      topic 181      topic 288      
schuil          | gaat            | topic 41       topic 259      topic 474      topic 288      
gaat            | achter          | topic 41       topic 259      topic 181      topic 288      
achter          | <UNK>           | topic 41       topic 259      topic 181      topic 288      
<UNK>           | wolkenvelden    | topic 41       topic 259      topic 181      topic 288      
wolkenvelden    | </s>            | topic 41       topic 259      topic 181      topic 288      
<s>             | de              | topic 41       topic 259      topic 181      topic 288      
de              | astronomen      | topic 41       topic 259      topic 181      topic 387      
